x,y
0.128521,550.7221
0.129426,550.7112
0.128595,550.6924
0.129548,550.7449
0.129087,550.7396
0.128735,550.7289
0.130156,550.723
0.128188,550.694
0.128404,550.7249
0.127552,550.7299
0.128485,550.7165
0.128407,550.6865
0.128927,550.6713
0.127836,550.7018
0.127544,550.7128
0.128324,550.7396
0.128635,550.6641
0.129453,550.7037
0.128961,550.7265
0.128426,550.733
0.129118,550.7283
0.12842,550.7633
0.128329,550.8691
0.126679,550.8625
0.129324,550.865
0.129244,550.9018
0.130356,550.8488
0.12831,550.8703
0.129219,550.8706
0.129519,550.8672
0.129797,550.8619
0.129494,550.8506
0.128518,550.8619
0.128619,550.8566
0.128162,550.8663
0.128724,550.8004
0.130053,550.8456
0.127826,550.8912
0.128595,550.889
0.127814,550.9093
0.127967,550.8344
0.128026,550.8547
0.128915,550.8644
0.12893,550.8712
0.129919,550.8719
0.128972,550.9221
0.130953,550.986
0.12809,551.0404
0.130324,551.0054
0.129606,551.0288
0.128873,550.9882
0.130367,550.9979
0.127737,551.0257
0.128192,551.036
0.128525,550.9879
0.130066,550.9792
0.128647,551.0301
0.12902,551.0332
0.128268,551.0082
0.12955,550.963
0.127765,551.0132
0.127621,551.0366
0.129038,551.0254
0.128826,551.0444
0.128183,550.9683
0.129851,551.002
0.129049,551.0213
0.128957,551.0107
0.128065,551.0332
0.129095,550.9826
0.128245,551.08
0.129328,551.0731
0.127829,551.1084
0.12923,551.0616
0.128659,551.0591
0.128969,551.0959
0.129678,551.084
0.128449,551.1084
0.127073,551.0771
0.131782,551.0819
0.128884,551.1021
0.129566,551.0847
0.130485,551.0934
0.12894,551.045
0.128674,551.108
0.129465,551.0787
0.127998,551.0793
0.129865,551.0488
0.128462,551.0263
0.128924,551.0659
0.129502,551.0734
0.127412,551.089
0.129137,551.0619
0.129085,551.0706
0.129484,551.1427
0.129717,551.1558
0.128137,551.187
0.12836,551.1748
0.128757,551.1405
0.129253,551.1705
0.12896,551.1645
0.129432,551.186
0.129024,551.1471
0.129409,551.158
0.129042,551.1427
0.128563,551.1658
0.128943,551.1733
0.129,551.119
0.128526,551.1312
0.130432,551.1583
0.128399,551.1577
0.128918,551.1773
0.129228,551.1068
0.130092,551.1655
0.128845,551.1761
0.129001,551.181
0.129532,551.163
0.128648,551.1436
0.129599,551.2307
0.128473,551.261
0.128934,551.2534
0.129161,551.2447
0.127963,551.2098
0.128969,551.2338
0.129083,551.2323
0.129215,551.2428
0.129169,551.2244
0.128975,551.1942
0.128871,551.2188
0.1298,551.2491
0.129335,551.2254
0.128277,551.1789
0.129209,551.2372
0.129207,551.2204
0.128521,551.2338
0.128092,551.2534
0.128034,551.1773
0.130862,551.2369
0.129874,551.2575
0.129516,551.2491
0.129689,551.2385
0.129761,551.2054
0.12993,551.3068
0.128371,551.3118
0.130237,551.328
0.128641,551.319
0.129444,551.2688
0.129136,551.3018
0.129536,551.3037
0.129036,551.3112
0.128718,551.3246
0.129714,551.2703
0.128908,551.3314
0.131044,551.353
0.129728,551.3396
0.129977,551.2666
0.128718,551.3112
0.128883,551.3252
0.129811,551.3352
0.129583,551.3208
0.130448,551.2444
0.129322,551.3196
0.128789,551.3124
0.12838,551.3208
0.12888,551.3074
0.128738,551.2516
0.129732,551.3062
0.130117,551.3006
0.129375,551.3196
0.129168,551.3099
0.129941,551.2765
0.128664,551.2897
0.128345,551.3134
0.129467,551.3274
0.130122,551.3199
0.129242,551.3152
0.127945,551.3096
0.127591,551.3105
0.129111,551.3134
0.129973,551.2562
0.129396,551.2719
0.129764,551.3025
0.128438,551.2956
0.130734,551.2793
0.129688,551.2541
0.128463,551.2968
0.128899,551.2921
0.13015,551.3015
0.129704,551.314
0.129268,551.2865
0.129093,551.3601
0.128118,551.3957
0.130472,551.3608
0.129696,551.4023
0.128948,551.333
0.129339,551.3755
0.128612,551.3689
0.128829,551.4179
0.129208,551.3848
0.129571,551.3558
0.130001,551.3926
0.129847,551.3923
0.128934,551.3758
0.12957,551.3074
0.129759,551.3427
0.12982,551.3864
0.12929,551.4098
0.129364,551.386
0.129492,551.328
0.129442,551.3727
0.129984,551.3798
0.12824,551.3864
0.128887,551.391
0.129409,551.3486
0.129178,551.3689
0.129883,551.3817
0.129417,551.3686
0.129252,551.3995
0.130244,551.3561
0.128515,551.3627
0.128114,551.3751
0.130017,551.3651
0.129898,551.3605
0.129318,551.3567
0.129518,551.3711
0.129771,551.3988
0.129685,551.4048
0.129742,551.3592
0.128707,551.3661
0.128799,551.4129
0.129078,551.3857
0.130315,551.3845
0.130102,551.3286
0.129328,551.3864
0.129522,551.3864
0.129272,551.401
0.12926,551.4038
0.13031,551.3299
0.130666,551.3583
0.128645,551.387
0.129359,551.3964
0.130402,551.3601
0.130418,551.3258
0.128763,551.3767
0.130025,551.3698
0.128044,551.3651
0.129117,551.402
0.129656,551.3474
0.129268,551.3904
0.12948,551.4029
0.130447,551.3677
0.128774,551.3324
0.130452,551.3748
0.130488,551.4023
0.12796,551.3857
0.128597,551.3545
0.131087,551.3096
0.13003,551.3592
0.130329,551.3842
0.130658,551.3879
0.129024,551.3966
0.128263,551.339
0.129861,551.3611
0.129046,551.3798
0.127768,551.3829
0.129376,551.3985
0.130333,551.3424
0.130454,551.4054
0.128833,551.3695
0.129352,551.392
0.130201,551.382
0.130224,551.3658
0.129437,551.3948
0.130138,551.3783
0.129398,551.3808
0.128623,551.3511
0.130416,551.3486
0.130292,551.3801
0.130086,551.3808
0.128346,551.386
0.130037,551.3134
0.129301,551.357
0.129783,551.3779
0.129531,551.3888
0.128824,551.3936
0.129062,551.3589
0.130465,551.451
0.130166,551.4534
0.129643,551.4475
0.129148,551.4553
0.130481,551.4064
0.128668,551.4466
0.128421,551.4478
0.129484,551.4531
0.129281,551.4581
0.130529,551.4344
0.129269,551.4594
0.129118,551.4584
0.129054,551.455
0.129003,551.3854
0.12963,551.4416
0.130916,551.4403
0.128811,551.4528
0.129267,551.4712
0.129991,551.3886
0.129725,551.4363
0.129663,551.4425
0.13084,551.4581
0.131602,551.4703
0.130001,551.4082
0.130151,551.4544
0.128984,551.4457
0.128437,551.4519
0.129412,551.4768
0.130057,551.3945
0.131359,551.4513
0.129969,551.4619
0.131239,551.4494
0.129993,551.4622
0.129939,551.4301
0.129183,551.4547
0.130197,551.4566
0.13093,551.46
0.13116,551.3923
0.129757,551.431
0.130957,551.4678
0.129465,551.4566
0.13017,551.4253
0.129689,551.392
0.129142,551.4525
0.130087,551.4843
0.129499,551.4588
0.129812,551.465
0.128798,551.4092
0.13059,551.436
0.128666,551.4401
0.129254,551.4659
0.129179,551.4931
0.131216,551.421
0.130489,551.4113
0.131136,551.4503
0.128698,551.4837
0.130701,551.4538
0.130374,551.4301
0.129004,551.4394
0.13012,551.4575
0.130278,551.459
0.129334,551.4129
0.129111,551.4403
0.13208,551.4401
0.129473,551.4353
0.129785,551.4525
0.130014,551.3798
0.129152,551.4244
0.129986,551.4457
0.130289,551.4603
0.129638,551.4912
0.129147,551.4029
0.129704,551.4584
0.130093,551.445
0.130416,551.4584
0.129367,551.4703
0.129989,551.4107
0.132684,551.4815
0.13088,551.4616
0.129649,551.4688
0.131239,551.4394
0.130706,551.4357
0.128572,551.4578
0.131132,551.4494
0.130373,551.4678
0.130177,551.4026
0.129722,551.4235
0.128935,551.4201
0.132006,551.4628
0.129595,551.4737
0.130042,551.3992
0.129629,551.4394
0.130921,551.465
0.130109,551.4606
0.13012,551.4609
0.130405,551.4138
0.129726,551.4519
0.130208,551.4559
0.130071,551.4469
0.129598,551.4684
0.131414,551.4201
0.129764,551.4538
0.130943,551.4422
0.130451,551.4694
0.130561,551.4675
0.129939,551.4422
0.128194,551.4606
0.129076,551.4544
0.130842,551.4625
0.130074,551.4251
0.130148,551.4513
0.130768,551.4429
0.131121,551.4706
0.129855,551.4435
0.130265,551.412
0.13124,551.4513
0.128944,551.459
0.129156,551.4781
0.129327,551.4647
0.129298,551.4229
0.130358,551.4538
0.131139,551.4753
0.129987,551.4363
0.129932,551.4634
0.130323,551.4138
0.128592,551.4744
0.130554,551.4353
0.130828,551.469
0.130383,551.4653
0.130843,551.4201
0.130607,551.4556
0.129136,551.465
0.130486,551.4447
0.129748,551.4066
0.129021,551.4463
0.130671,551.4547
0.129626,551.4503
0.129086,551.4335
0.131238,551.3714
0.131092,551.4357
0.129117,551.4737
0.131456,551.441
0.130331,551.4497
0.129994,551.3698
0.130362,551.3964
0.130973,551.3854
0.12811,551.3592
0.131065,551.3979
0.130643,551.348
0.129105,551.4029
0.130102,551.3623
0.130311,551.4038
0.129336,551.3948
0.130733,551.3742
0.131055,551.3727
0.130649,551.3907
0.129444,551.3876
0.130216,551.3577
0.130149,551.3486
0.130851,551.382
0.131469,551.3577
0.130665,551.3789
0.130846,551.3137
0.129109,551.3474
0.129429,551.3876
0.129929,551.3892
0.130477,551.3817
0.129711,551.3349
0.128732,551.3683
0.12988,551.372
0.130756,551.3914
0.131295,551.3736
0.129324,551.3592
0.129739,551.3701
0.130699,551.3867
0.129343,551.397
0.130636,551.3742
0.12995,551.3564
0.130115,551.3677
0.130581,551.3857
0.130446,551.3892
0.129757,551.323
0.131253,551.3623
0.130906,551.3882
0.130411,551.3907
0.129909,551.387
0.130128,551.3255
0.130476,551.3608
0.129523,551.3692
0.13011,551.3929
0.130569,551.3823
0.130733,551.2859
0.128512,551.3021
0.129964,551.3221
0.131815,551.3053
0.130376,551.3258
0.130809,551.2438
0.130611,551.2884
0.12883,551.3174
0.130002,551.3031
0.130138,551.333
0.131299,551.2772
0.130495,551.3215
0.129409,551.2996
0.129962,551.3031
0.129558,551.2684
0.131078,551.2975
0.131492,551.3105
0.130544,551.3149
0.130909,551.3149
0.130937,551.2631
0.130509,551.3034
0.131444,551.2859
0.130508,551.3034
0.130298,551.313
0.129349,551.2435
0.129729,551.3074
0.130293,551.3018
0.131155,551.3233
0.131094,551.3218
0.130574,551.2669
0.130115,551.2965
0.130286,551.3336
0.129889,551.2784
0.131324,551.2956
0.129812,551.2925
0.131067,551.284
0.131301,551.323
0.128899,551.3224
0.129662,551.2347
0.12871,551.2893
0.129557,551.3421
0.130656,551.3053
0.130744,551.2949
0.131492,551.2169
0.130448,551.2868
0.130243,551.3006
0.131214,551.3049
0.129448,551.3099
0.13031,551.2098
0.131995,551.2154
0.130244,551.2319
0.130503,551.2169
0.130793,551.245
0.130955,551.201
0.132222,551.2319
0.130324,551.255
0.130338,551.2793
0.129904,551.2441
0.130586,551.2051
0.130587,551.2472
0.129852,551.2344
0.130074,551.2419
0.130697,551.1976
0.130624,551.2201
0.130073,551.2076
0.130074,551.2597
0.130056,551.2282
0.131212,551.1826
0.131403,551.2251
0.129229,551.2347
0.130868,551.2266
0.129963,551.2329
0.130342,551.1649
0.129897,551.2297
0.130165,551.2241
0.129899,551.236
0.131006,551.2347
0.130946,551.1967
0.130726,551.251
0.129297,551.2375
0.130235,551.2207
0.13071,551.2662
0.131525,551.1936
0.130766,551.2273
0.130971,551.2544
0.130481,551.2291
0.131384,551.2095
0.130398,551.2151
0.129508,551.2472
0.130972,551.2503
0.129897,551.2319
0.13087,551.186
0.130948,551.2197
0.131069,551.2273
0.130748,551.2316
0.129014,551.2444
0.130656,551.1346
0.129557,551.1567
0.131137,551.1555
0.131227,551.1717
0.132105,551.173
0.13155,551.1502
0.130127,551.1595
0.131532,551.1436
0.131443,551.1904
0.128615,551.1667
0.131036,551.1255
0.131482,551.1639
0.12999,551.1754
0.130188,551.1701
0.131414,551.1633
0.131137,551.1705
0.129107,551.181
0.130311,551.1698
0.131034,551.1483
0.131101,551.0909
0.130521,551.1405
0.130125,551.1523
0.130118,551.1533
0.131529,551.1789
0.130587,551.0803
0.131459,551.0847
0.131428,551.0999
0.131756,551.1059
0.130783,551.1009
0.131019,551.0188
0.130781,551.0806
0.130917,551.1031
0.130538,551.0871
0.129152,551.1096
0.129727,551.0428
0.130279,551.0875
0.131136,551.0612
0.131111,551.1165
0.130483,551.0616
0.130952,551.051
0.130744,551.0869
0.130615,551.1012
0.130117,551.0859
0.130746,551.0301
0.131037,551.0647
0.129641,551.0918
0.130788,551.085
0.13015,551.0878
0.131921,550.9832
0.129477,551.0182
0.13123,551.0073
0.130214,551.0138
0.131002,551.0185
0.13092,550.9745
0.131174,551.0185
0.129729,551.0213
0.131165,551.0101
0.130003,551.0195
0.131931,550.9936
0.130937,551.016
0.130507,551.026
0.131212,551.0329
0.130772,550.9502
0.130333,550.9939
0.130257,551.0273
0.13082,551.0641
0.131247,551.0404
0.130952,550.9714
0.130392,551.0273
0.130718,550.9982
0.130719,551.0229
0.132244,551.0263
0.130648,550.9311
0.129427,550.9692
0.130623,550.9614
0.131617,550.9592
0.13027,550.9499
0.12904,550.8903
0.132129,550.953
0.130516,550.9561
0.131167,550.938
0.13071,550.9305
0.129684,550.9059
0.132325,550.9343
0.130101,550.9552
0.130742,550.9652
0.130527,550.9524
0.130759,550.9099
0.131352,550.9246
0.131436,550.9339
0.130911,550.9396
0.12953,550.8566
0.129403,550.9402
0.13129,550.948
0.129485,550.9502
0.129733,550.9367
0.131214,550.8438
0.130301,550.8847
0.129675,550.8693
0.13107,550.8772
0.13103,550.8925
0.130352,550.8404
0.132257,550.8447
0.129826,550.8928
0.130383,550.8691
0.131846,550.8831
0.131221,550.8226
0.130807,550.8622
0.131483,550.88
0.131313,550.8737
0.130833,550.8613
0.130413,550.8482
0.130838,550.8619
0.129964,550.8631
0.129813,550.875
0.132041,550.7892
0.130009,550.8778
0.130374,550.8659
0.130364,550.8463
0.130326,550.8672
0.12999,550.8076
0.130599,550.8769
0.130255,550.8731
0.131187,550.8541
0.130904,550.8647
0.130466,550.8319
0.131794,550.8784
0.130219,550.8831
0.130309,550.8715
0.130544,550.8793
0.129992,550.8488
0.130161,550.8478
0.131671,550.875
0.131821,550.8847
0.130374,550.8285
0.131205,550.8463
0.128947,550.8681
0.13194,550.8622
0.129704,550.8775
0.129883,550.7939
0.129609,550.855
0.130244,550.8678
0.13127,550.8772
0.131043,550.8828
0.13041,550.7586
0.131238,550.7935
0.13031,550.7811
0.130163,550.7961
0.130969,550.8054
0.130957,550.7221
0.131624,550.8101
0.131043,550.8235
0.130436,550.7976
0.130685,550.8013
0.130427,550.7836
0.131787,550.7926
0.130718,550.8007
0.13123,550.7917
0.132119,550.757
0.130557,550.7614
0.130619,550.8029
0.131162,550.8257
0.130284,550.8447
0.130182,550.7758
0.130694,550.7726
0.130551,550.7954
0.130662,550.8001
0.131165,550.8041
0.129988,550.6922
0.131476,550.7337
0.131494,550.7486
0.129003,550.7405
0.130399,550.7361
0.130047,550.6837
0.13264,550.7246
0.130001,550.7146
0.131935,550.7465
0.131531,550.7252
0.131177,550.6803
0.131438,550.7318
0.133023,550.7327
0.130809,550.718
0.131669,550.6934
0.129886,550.6875
0.1316,550.7299
0.131616,550.7361
0.132457,550.723
0.129713,550.6694
0.130811,550.7156
0.132008,550.7149
0.131356,550.7352
0.130631,550.7321
0.130218,550.6426
0.130845,550.6644
0.13201,550.6647
0.131474,550.6531
0.129113,550.6547
0.130783,550.6235
0.130499,550.6659
0.1312,550.6587
0.130116,550.6669
0.131756,550.6587
0.130834,550.621
0.13107,550.6635
0.131717,550.6528
0.13183,550.6578
0.130377,550.6188
0.130379,550.6363
0.12921,550.6388
0.130619,550.6432
0.130164,550.6728
0.131174,550.5976
0.131761,550.655
0.131157,550.6594
0.13308,550.655
0.130736,550.6722
0.129709,550.5449
0.130602,550.5137
0.130968,550.5302
0.130997,550.509
0.131136,550.5124
0.130539,550.465
0.130381,550.5102
0.131121,550.519
0.129851,550.5102
0.130771,550.5218
0.130597,550.4663
0.129849,550.509
0.131042,550.5187
0.132469,550.5218
0.130747,550.5071
0.131145,550.4722
0.130411,550.5034
0.131025,550.4846
0.129881,550.5115
0.130746,550.4425
0.131495,550.4912
0.131091,550.5174
0.130296,550.5171
0.13093,550.5168
0.131513,550.4213
0.132249,550.4519
0.13121,550.4298
0.130087,550.4138
0.131571,550.455
0.131573,550.3764
0.131477,550.4329
0.13011,550.431
0.131911,550.411
0.130975,550.4338
0.132391,550.3964
0.13083,550.4079
0.130878,550.4388
0.130545,550.4544
0.131004,550.4251
0.128957,550.4276
0.13061,550.4653
0.132184,550.4616
0.130107,550.435
0.129596,550.3985
0.130178,550.3964
0.131226,550.4397
0.130257,550.4438
0.131147,550.4497
0.129696,550.3596
0.130716,550.3542
0.131616,550.3702
0.130312,550.3592
0.131175,550.343
0.130837,550.3028
0.131133,550.3723
0.131015,550.3542
0.130746,550.3857
0.13098,550.3602
0.130499,550.3268
0.13199,550.3505
0.132109,550.3633
0.130554,550.3614
0.128652,550.3421
0.132427,550.3536
0.128867,550.3961
0.130836,550.3536
0.131829,550.3742
0.129636,550.3105
0.131907,550.3368
0.131075,550.3598
0.131151,550.377
0.130768,550.3505
0.130914,550.2709
0.130991,550.222
0.131553,550.2226
0.131128,550.2113
0.1305,550.227
0.131439,550.1792
0.130228,550.1914
0.130819,550.236
0.131016,550.2251
0.130626,550.2216
0.13012,550.1808
0.131704,550.1967
0.130647,550.2272
0.131857,550.2332
0.130895,550.1939
0.132206,550.1701
0.131417,550.2173
0.130414,550.2207
0.130562,550.2238
0.129738,550.1402
0.132128,550.1967
0.131342,550.2229
0.131263,550.2095
0.131465,550.2144
0.131354,550.1368
0.130607,550.0725
0.129944,550.0566
0.130466,550.0803
0.130534,550.0781
0.130098,550.0179
0.131342,550.0644
0.130818,550.0925
0.12854,550.0788
0.130508,550.0712
0.131059,550.0353
0.130859,550.07
0.131266,550.0731
0.130838,550.0794
0.130378,550.0397
0.131752,550.0394
0.131459,550.0606
0.131989,550.0953
0.131466,550.0878
0.13053,550.0204
0.130238,550.0728
0.13221,550.065
0.130946,550.075
0.130835,550.0759
0.13126,549.9518
0.131734,549.9215
0.131777,549.939
0.130955,549.9255
0.130569,549.9402
0.130822,549.8588
0.131541,549.9031
0.131117,549.899
0.131584,549.933
0.131175,549.9209
0.131321,549.8909
0.131571,549.949
0.131396,549.9599
0.132066,549.938
0.131841,549.9371
0.131273,549.9081
0.132237,549.9567
0.130456,549.9446
0.130911,549.9508
0.130582,549.8828
0.130743,549.9015
0.130505,549.9343
0.129839,549.9221
0.130024,549.9362
0.130282,549.806
0.131018,549.797
0.130271,549.7882
0.131474,549.787
0.131477,549.7998
0.131326,549.7277
0.130661,549.7817
0.131209,549.7773
0.130691,549.7923
0.129855,549.7861
0.131313,549.7617
0.131775,549.7686
0.131935,549.7898
0.130992,549.7979
0.129938,549.753
0.131397,549.7468
0.131169,549.7936
0.132078,549.7621
0.130611,549.7761
0.131429,549.709
0.13126,549.782
0.130441,549.7839
0.131246,549.7867
0.133477,549.7904
0.133535,549.7081
0.13081,549.645
0.131774,549.6416
0.132212,549.6566
0.132331,549.6528
0.131514,549.6023
0.132526,549.6488
0.130603,549.6488
0.131343,549.6578
0.12914,549.6354
0.131697,549.602
0.130483,549.611
0.130824,549.6369
0.130674,549.6478
0.131257,549.6435
0.131345,549.6098
0.131268,549.6429
0.131566,549.6391
0.131257,549.6329
0.131616,549.5677
0.130949,549.6429
0.12922,549.6513
0.130674,549.6285
0.131193,549.6578
0.130603,549.5365
0.130586,549.4931
0.131841,549.4891
0.131152,549.4763
0.131706,549.5143
0.1322,549.4597
0.132246,549.4878
0.131976,549.4928
0.131832,549.4728
0.132433,549.4897
0.131705,549.4285
0.129423,549.4791
0.131861,549.4825
0.130435,549.5093
0.130899,549.47
0.132629,549.4635
0.132257,549.4837
0.130244,549.5134
0.132625,549.5143
0.131369,549.4566
0.132358,549.4819
0.130891,549.5034
0.132015,549.4834
0.132273,549.504
0.131792,549.3942
0.131384,549.3496
0.130928,549.3477
0.13224,549.3483
0.131566,549.3589
0.132685,549.2922
0.131125,549.3321
0.131185,549.3661
0.131007,549.3555
0.131818,549.3543
0.130835,549.3193
0.131483,549.3246
0.13101,549.3543
0.1314,549.3443
0.132094,549.3343
0.131046,549.3571
0.130579,549.3586
0.131895,549.3493
0.130805,549.3421
0.132442,549.29
0.131854,549.3243
0.132435,549.3355
0.13189,549.3458
0.12987,549.3256
0.13238,549.2497
0.131896,549.1929
0.132187,549.2054
0.132586,549.1926
0.131258,549.235
0.132861,549.1543
0.13162,549.1923
0.1314,549.1923
0.130882,549.1839
0.132235,549.2167
0.130492,549.163
0.131734,549.1883
0.130403,549.1979
0.130892,549.2029
0.131393,549.1824
0.131467,549.1739
0.130928,549.2013
0.132536,549.1836
0.132018,549.2113
0.132458,549.1156
0.132989,549.1845
0.130235,549.1867
0.130645,549.2076
0.131625,549.1833
0.130804,549.08
0.132169,549.0472
0.131798,549.0544
0.131574,549.0631
0.132198,549.0553
0.130088,548.9983
0.130995,549.0663
0.130954,549.051
0.13127,549.0641
0.130942,549.0641
0.130983,549.0095
0.131474,549.0547
0.129696,549.0685
0.130566,549.0419
0.130723,549.0535
0.131135,549.0522
0.131343,549.0663
0.131362,549.0878
0.131822,549.055
0.130758,548.9961
0.131413,549.032
0.131359,549.0547
0.130937,549.0666
0.13116,549.0803
0.131661,548.9602
0.129864,548.957
0.130971,548.909
0.132432,548.914
0.131199,548.9262
0.129664,548.8541
0.132469,548.9149
0.131605,548.9424
0.131088,548.9177
0.131875,548.9075
0.131753,548.86
0.132874,548.9118
0.131799,548.9034
0.132169,548.9305
0.131797,548.919
0.132121,548.9153
0.131416,548.9106
0.132245,548.9212
0.130515,548.9193
0.130785,548.8672
0.132382,548.9087
0.131862,548.8831
0.131483,548.9143
0.131198,548.9446
0.13142,548.7839
0.131774,548.7549
0.131286,548.7727
0.131047,548.7599
0.132468,548.7555
0.131036,548.719
0.131433,548.7605
0.130514,548.7661
0.131306,548.7692
0.131735,548.7611
0.130603,548.7137
0.130908,548.739
0.13172,548.7686
0.132249,548.7767
0.130888,548.7658
0.131045,548.7418
0.130632,548.7586
0.131975,548.7742
0.131493,548.7823
0.131136,548.7071
0.131123,548.7255
0.131448,548.7717
0.131208,548.7561
0.130634,548.7524
0.131067,548.6453
0.133498,548.6148
0.130722,548.6095
0.131834,548.6382
0.129808,548.6088
0.13161,548.5683
0.129988,548.6282
0.131127,548.611
0.130778,548.6182
0.131195,548.6079
0.131025,548.5795
0.130358,548.6117
0.132196,548.612
0.13172,548.6332
0.131977,548.6179
0.130483,548.5964
0.132263,548.5814
0.131175,548.6232
0.131215,548.617
0.130592,548.5695
0.131168,548.5758
0.131127,548.6404
0.131027,548.6391
0.132041,548.6316
0.132243,548.5084
0.132065,548.4791
0.130514,548.4944
0.131156,548.4784
0.131262,548.4741
0.131747,548.412
0.131361,548.4628
0.132589,548.5006
0.131522,548.4762
0.13116,548.494
0.131951,548.4326
0.131563,548.4822
0.130388,548.4719
0.132917,548.4762
0.13129,548.4397
0.131967,548.4588
0.13111,548.4572
0.1306,548.4797
0.131479,548.5187
0.131409,548.4366
0.131348,548.4538
0.131637,548.4675
0.132069,548.485
0.13088,548.4694
0.132529,548.3621
0.131496,548.3296
0.131909,548.3396
0.132117,548.3343
0.131703,548.3408
0.13076,548.2841
0.130893,548.3228
0.132632,548.3458
0.131072,548.3147
0.131492,548.3346
0.131917,548.2959
0.130455,548.3246
0.131658,548.3293
0.130991,548.344
0.132097,548.3334
0.131292,548.2965
0.131863,548.3505
0.131922,548.3184
0.131085,548.3421
0.131312,548.2753
0.131258,548.3171
0.131125,548.3137
0.130132,548.3193
0.13186,548.3115
0.133079,548.2332
0.13152,548.173
0.131322,548.1967
0.132606,548.1814
0.131495,548.1898
0.131245,548.0965
0.131467,548.1743
0.131711,548.1633
0.13095,548.193
0.132893,548.1771
0.131649,548.1265
0.13306,548.2067
0.131508,548.1752
0.13154,548.192
0.132743,548.1455
0.132216,548.1611
0.131453,548.1889
0.130172,548.187
0.1312,548.1898
0.131399,548.123
0.131209,548.1259
0.131281,548.1758
0.133131,548.197
0.131723,548.1789
0.131501,548.0663
0.133159,548.0295
0.132995,548.0519
0.131997,548.0338
0.129194,548.041
0.131574,547.9589
0.131501,548.0217
0.130437,548.0432
0.131765,548.0301
0.133568,548.0582
0.130377,547.9808
0.131908,548.0076
0.131776,548.0528
0.131108,548.0095
0.13184,548.0544
0.132146,548.0076
0.131806,548.0191
0.130771,548.0463
0.131029,548.0441
0.129754,548.0061
0.130866,548.0151
0.131715,548.0588
0.133174,548.0535
0.131907,548.0154
0.129943,547.9365
0.130686,547.8878
0.133647,547.8922
0.133517,547.8903
0.132625,547.87
0.131772,547.8235
0.131724,547.905
0.131903,547.8856
0.132242,547.8785
0.131163,547.8628
0.131811,547.8498
0.132391,547.8978
0.132438,547.8984
0.133958,547.8844
0.132114,547.8828
0.131684,547.8535
0.130759,547.9056
0.131973,547.925
0.131834,547.9312
0.131769,547.8669
0.129508,547.8738
0.132968,547.8891
0.131031,547.8987
0.130081,547.9015
0.131196,547.7917
0.131508,547.7574
0.132834,547.7527
0.13152,547.7393
0.133128,547.7524
0.131631,547.7075
0.132724,547.7565
0.131554,547.7502
0.131244,547.7861
0.132551,547.7618
0.13313,547.7053
0.131727,547.725
0.131962,547.7487
0.129744,547.768
0.130955,547.7421
0.130902,547.7087
0.132318,547.7499
0.133813,547.7689
0.13091,547.7509
0.131294,547.699
0.132418,547.7184
0.131416,547.7518
0.132288,547.7437
0.131143,547.7711
0.13205,547.6625
0.131051,547.6045
0.131209,547.5992
0.131448,547.5983
0.13248,547.6045
0.13133,547.5277
0.131246,547.5945
0.132411,547.5945
0.132483,547.5848
0.129981,547.6057
0.131494,547.5409
0.130471,547.558
0.131686,547.6123
0.130959,547.6142
0.132663,547.6114
0.131818,547.5543
0.132736,547.5883
0.131436,547.6001
0.130195,547.5939
0.131235,547.5465
0.132408,547.5774
0.132174,547.6167
0.131189,547.6083
0.131681,547.6161
0.131105,547.5165
0.130251,547.4498
0.13184,547.4744
0.131963,547.456
0.129507,547.4603
0.132371,547.4192
0.130816,547.466
0.131809,547.4703
0.130999,547.4551
0.131829,547.4653
0.132044,547.4466
0.130987,547.4551
0.131599,547.4342
0.131478,547.4329
0.130328,547.4666
0.131348,547.4136
0.131909,547.4444
0.131412,547.4731
0.13084,547.4703
0.132517,547.4257
0.132119,547.4326
0.130944,547.4635
0.132475,547.4809
0.130753,547.4616
0.13283,547.349
0.130352,547.3427
0.131564,547.3103
0.131103,547.2909
0.132545,547.3199
0.131132,547.2579
0.132377,547.2984
0.131641,547.3284
0.131209,547.3037
0.130105,547.3134
0.132038,547.2819
0.132003,547.304
0.131189,547.3243
0.131761,547.3094
0.130646,547.3299
0.131129,547.289
0.132065,547.2894
0.130458,547.3118
0.13292,547.3209
0.132324,547.2906
0.132874,547.295
0.131207,547.3112
0.131891,547.3327
0.130654,547.3315
0.132793,547.212
0.132204,547.1739
0.131428,547.1692
0.132123,547.1802
0.131496,547.1786
0.130647,547.0912
0.130411,547.1664
0.131495,547.1805
0.131604,547.1462
0.131152,547.1814
0.130551,547.1165
0.130884,547.1808
0.132378,547.164
0.131687,547.1746
0.1311,547.1649
0.131581,547.1605
0.131021,547.1662
0.132061,547.149
0.131312,547.1465
0.13255,547.1243
0.132666,547.1424
0.132429,547.1658
0.132199,547.1471
0.132261,547.1477
0.133095,547.0694
0.132972,547.0101
0.131685,547.0354
0.132082,547.0154
0.13176,547.0329
0.132499,546.9328
0.132328,547.016
0.131413,547.0204
0.132741,547.0158
0.130862,547.0179
0.130287,546.978
0.130702,547.0008
0.132958,547.0351
0.131587,547.0136
0.131175,547.0314
0.132117,546.9686
0.132174,547.0011
0.131799,547.0179
0.132287,547.0173
0.132186,546.973
0.131999,547.0048
0.131702,547.0017
0.131391,547.012
0.131964,547.036
0.13144,546.9568
0.13259,546.8716
0.131578,546.8716
